time/fps,rollout/ep_rew_mean,time/iterations,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,train/policy_gradient_loss,train/explained_variance,train/approx_kl,train/clip_fraction,train/n_updates,train/learning_rate,train/entropy_loss,train/clip_range,train/value_loss,train/loss
5,-282.49470733,293,2048.0,119170,600064,-0.0012535243047750555,-0.0056650638580322266,0.00080235046,0.0078125,2920,1e-05,-2.9216715529561044,0.2,57.48934243917465,27.7679443359375
5,-282.14612162000003,294,2048.0,119572,602112,-0.0017567994291312061,-0.006006956100463867,0.00041158436,0.00146484375,2930,1e-05,-2.9170570969581604,0.2,43.34043895602226,22.630239486694336
5,-279.26911343000006,295,2048.0,119974,604160,-0.0008218251292419154,-0.0010880231857299805,0.0002847887,0.00263671875,2940,1e-05,-2.916407522559166,0.2,42.841774970293045,21.066200256347656
5,-270.94606657,296,2048.0,120372,606208,-0.0010127781228220557,0.003252565860748291,0.00041879967,0.0017578125,2950,1e-05,-2.919458882510662,0.2,36.745225137472154,18.298606872558594
5,-276.23741885,297,2048.0,120771,608256,-0.0007934996770927683,-0.0007787942886352539,0.0002579119,0.00439453125,2960,1e-05,-2.9166162729263307,0.2,40.99809647202492,17.910417556762695
5,-268.14731304,298,2048.0,121166,610304,-0.0020473032564041205,0.003967404365539551,0.001129343,0.0025390625,2970,1e-05,-2.9146946996450422,0.2,60.50437029600143,26.956647872924805
5,-259.26019335,299,2048.0,121564,612352,-0.0010223218152532354,0.0006088018417358398,0.00026585752,0.00205078125,2980,1e-05,-2.9130314141511917,0.2,44.499632459878924,23.771114349365234
5,-257.09796621000004,300,2048.0,121960,614400,-0.0015633099159458653,0.005013883113861084,0.0008353802,0.00322265625,2990,1e-05,-2.916284986585379,0.2,41.41196055412293,21.535221099853516
5,-256.13542053000003,301,2048.0,122364,616448,-0.0026963021715346257,0.0032877326011657715,0.00060494745,0.003125,3000,1e-05,-2.9126475654542445,0.2,38.879237139225005,18.881032943725586
5,-255.19635225000002,302,2048.0,122765,618496,-0.0011359205600456335,-0.004822969436645508,0.00029854153,0.00390625,3010,1e-05,-2.921323486417532,0.2,29.812377393245697,14.496180534362793
5,-254.86402177,303,2048.0,123166,620544,-0.00127393217626377,-0.0012798309326171875,0.00035143824,0.00390625,3020,1e-05,-2.9186135426163675,0.2,29.878863161802293,17.141035079956055
5,-257.80984498,304,2048.0,123558,622592,-0.0004516020810115151,-0.001429438591003418,0.0002125914,0.0025390625,3030,1e-05,-2.9181703254580498,0.2,39.68607850074768,16.177133560180664
5,-262.37652668,305,2048.0,123951,624640,-0.0005982795759337023,0.005841195583343506,0.00018752494,0.001025390625,3040,1e-05,-2.910825275629759,0.2,76.3184312582016,36.970314025878906
5,-252.26683906,306,2048.0,124356,626688,-0.001019018991064513,0.00987398624420166,0.0007664335,0.0037109375,3050,1e-05,-2.9134103432297707,0.2,50.231088602542876,24.01480484008789
5,-248.15232221999997,307,2048.0,124758,628736,-0.0010867668483115268,-2.3365020751953125e-05,0.00031891293,0.004345703125,3060,1e-05,-2.918195527046919,0.2,44.26335087418556,14.550271034240723
5,-258.37352079,308,2048.0,125146,630784,-0.0005252146838756744,-0.005445957183837891,0.00016678905,0.001806640625,3070,1e-05,-2.916352707147598,0.2,52.299785542488095,27.836444854736328
5,-252.03270242000002,309,2048.0,125545,632832,-0.0014197244454408064,0.00662606954574585,0.00032431693,0.0025390625,3080,1e-05,-2.912212232500315,0.2,53.68887232542038,27.7579288482666
5,-259.7868901,310,2048.0,125942,634880,-0.0007510469447879586,-0.002323627471923828,0.00055567507,0.003564453125,3090,1e-05,-2.911860117316246,0.2,41.25953710079193,20.636274337768555
5,-254.64052576999998,311,2048.0,126339,636928,-0.0013818464940413833,0.004638731479644775,0.00052181457,0.004345703125,3100,1e-05,-2.9105729877948763,0.2,34.22598309516907,16.732919692993164
5,-249.98842031000004,312,2048.0,126737,638976,-0.0016539968506549484,0.004450500011444092,0.0004912887,0.0044921875,3110,1e-05,-2.9114256627857684,0.2,26.48568438887596,13.466565132141113
5,-251.5397574,313,2048.0,127133,641024,-0.0006253953171835747,-0.0035822391510009766,9.8531396e-05,0.0001953125,3120,1e-05,-2.9088610008358957,0.2,45.567556554079054,16.893381118774414
5,-254.15184686000003,314,2048.0,127524,643072,-0.002895272386376746,-0.0030907392501831055,0.0015830935,0.00185546875,3130,1e-05,-2.9077954567968844,0.2,41.120825964212415,22.143352508544922
5,-254.86376001,315,2048.0,127912,645120,-0.0009131903745583259,0.006102502346038818,0.00031803758,0.00244140625,3140,1e-05,-2.9027291007339953,0.2,25.630430299043656,14.823906898498535
5,-257.50375921,316,2048.0,128294,647168,-0.001025898459192831,-0.0014698505401611328,0.0004616576,0.003125,3150,1e-05,-2.8993981473147867,0.2,47.708776319026946,24.048917770385742
5,-250.93001170999997,317,2048.0,128684,649216,-0.0012302469149290118,0.005033552646636963,0.00040256142,0.0025390625,3160,1e-05,-2.8946894966065884,0.2,34.899102413654326,23.078086853027344
5,-246.94827836999997,318,2048.0,129066,651264,-0.001579739541921299,-0.0005946159362792969,0.00029830736,0.00205078125,3170,1e-05,-2.898321990668774,0.2,40.88005106449127,17.139989852905273
5,-247.09221199,319,2048.0,129457,653312,-0.0022927734957193025,0.013284146785736084,0.0009452035,0.00400390625,3180,1e-05,-2.8981345310807227,0.2,40.36172767281532,15.261265754699707
5,-240.87579833,320,2048.0,129843,655360,-0.0008708277469850145,0.003542959690093994,0.00034178648,0.0025390625,3190,1e-05,-2.9008465602993967,0.2,28.843152904510497,11.72567367553711
5,-237.21820112000006,321,2048.0,130238,657408,-0.0005567021507886238,0.026164889335632324,0.00054229365,0.003369140625,3200,1e-05,-2.8960751213133333,0.2,45.10502033829689,21.040407180786133
5,-231.87589345,322,2048.0,130632,659456,-0.0013985507277539,-0.0014171600341796875,0.00063661963,0.001708984375,3210,1e-05,-2.9017043836414813,0.2,39.74957620501518,18.487428665161133
5,-231.07602207,323,2048.0,131025,661504,-0.0018153040437027812,-2.7894973754882812e-05,0.00081028265,0.009423828125,3220,1e-05,-2.898340895026922,0.2,35.86434577703476,18.25885009765625
5,-233.35005245999997,324,2048.0,131423,663552,-0.0015171576218563133,0.0007944703102111816,0.0008265501,0.003271484375,3230,1e-05,-2.8974770210683345,0.2,39.04225887060166,22.121610641479492
5,-234.29478365,325,2048.0,131817,665600,-0.0011753416765714064,0.001837611198425293,0.00024971296,0.00234375,3240,1e-05,-2.9005789145827294,0.2,54.79870640039444,27.703550338745117
5,-234.98903470000002,326,2048.0,132212,667648,-0.0006552292295964434,0.0018373727798461914,0.00026564242,0.002978515625,3250,1e-05,-2.897874650359154,0.2,29.919800716638566,16.74883460998535
5,-230.02630525000004,327,2048.0,132605,669696,-0.0005994565181026701,-0.008464574813842773,0.00021364042,0.002685546875,3260,1e-05,-2.895860481262207,0.2,33.05768736004829,15.784077644348145
5,-228.73934077,328,2048.0,132996,671744,-0.0013016612647334114,-0.001377105712890625,0.00021482556,0.00224609375,3270,1e-05,-2.8949762247502804,0.2,33.29496480226517,13.602580070495605
5,-224.58187261,329,2048.0,133387,673792,-0.001262372666678857,0.0005312561988830566,0.00060405734,0.00439453125,3280,1e-05,-2.8957248494029044,0.2,36.607601618766786,13.516103744506836
5,-218.69460477,330,2048.0,133781,675840,-0.001547131266852375,-0.0024622678756713867,0.0004641843,0.00205078125,3290,1e-05,-2.8951973728835583,0.2,50.99764369726181,27.962142944335938
5,-215.19449146000005,331,2048.0,134178,677888,-0.001499736960977316,-0.007717132568359375,0.00047319307,0.001708984375,3300,1e-05,-2.891093713790178,0.2,33.383543628454206,14.12137508392334
5,-212.90287472000003,332,2048.0,134568,679936,-0.0007832216957467608,-0.006452083587646484,0.00050161686,0.003759765625,3310,1e-05,-2.900035743415356,0.2,42.73297290802002,15.403949737548828
5,-206.97125584999998,333,2048.0,134966,681984,-0.0010548999860475305,0.009413719177246094,0.00028598815,0.00537109375,3320,1e-05,-2.8952896133065225,0.2,49.54509831666947,22.410106658935547
5,-210.09929557000004,334,2048.0,135363,684032,-0.0005932329993811436,-0.0025472640991210938,0.00012340359,0.00107421875,3330,1e-05,-2.896129371225834,0.2,53.529593515396115,25.45411491394043
5,-206.79881282999997,335,2048.0,135758,686080,-0.0011686305297189392,0.001180112361907959,0.00030564846,0.002880859375,3340,1e-05,-2.8959290415048597,0.2,42.365524208545686,21.397003173828125
5,-201.89424934000002,336,2048.0,136163,688128,-0.0014432641706662252,-0.007841706275939941,0.0009039047,0.00693359375,3350,1e-05,-2.8916600361466407,0.2,26.17951171398163,9.999805450439453
5,-199.37418144000003,337,2048.0,136563,690176,-0.0008252073967014439,0.0014660358428955078,0.00032292458,0.003662109375,3360,1e-05,-2.8970744401216506,0.2,32.14120692014694,16.37616539001465
5,-199.59596329000004,338,2048.0,136958,692224,-0.0009908903346513398,-0.0014729499816894531,0.00026527417,0.003369140625,3370,1e-05,-2.8956323437392713,0.2,37.62393524646759,17.128210067749023
5,-192.93561590000004,339,2048.0,137355,694272,-0.0012008814155706204,0.0057801008224487305,0.0005114116,0.00419921875,3380,1e-05,-2.8943634115159513,0.2,30.33024882674217,14.434934616088867
5,-190.80092293,340,2048.0,137754,696320,-0.0010138949699467048,-0.004413485527038574,0.00038353426,0.002490234375,3390,1e-05,-2.8926200225949286,0.2,50.97259773612022,22.719112396240234
5,-186.08443194,341,2048.0,138158,698368,-0.0016696403508831281,0.000943601131439209,0.00071224023,0.006298828125,3400,1e-05,-2.89603693112731,0.2,31.858130156993866,13.614099502563477
5,-190.04279036,342,2048.0,138561,700416,-0.0007924540099338628,-0.003032088279724121,0.00034824366,0.002294921875,3410,1e-05,-2.8962379686534403,0.2,42.24435070753098,19.25058364868164
5,-187.84539998,343,2048.0,138960,702464,-0.0010289184228895465,-0.003470182418823242,0.00023462164,0.001708984375,3420,1e-05,-2.8921708092093468,0.2,35.90436528325081,19.358491897583008
5,-187.28357610999998,344,2048.0,139364,704512,-0.0006347738526528701,-0.003975629806518555,0.00032435666,0.004638671875,3430,1e-05,-2.894903839379549,0.2,47.09257041811943,23.139663696289062
5,-189.218593,345,2048.0,139761,706560,-0.0010990559465426486,-0.00400996208190918,0.0002614645,0.003076171875,3440,1e-05,-2.8966932870447635,0.2,30.180073750019073,8.628829956054688
5,-191.39191281,346,2048.0,140161,708608,-0.001119289816415403,0.004000484943389893,0.00047690017,0.001953125,3450,1e-05,-2.887537757307291,0.2,46.12486916780472,23.51622772216797
5,-188.71656544,347,2048.0,140557,710656,-0.001515782241767738,-0.0044629573822021484,0.00058186403,0.00712890625,3460,1e-05,-2.8895995818078517,0.2,43.48678317666054,26.177751541137695
5,-182.42632136,348,2048.0,140954,712704,-0.0007403598574455827,0.030599474906921387,0.00038381608,0.00302734375,3470,1e-05,-2.8863034710288047,0.2,34.36863728165626,17.149456024169922
5,-179.62900370000003,349,2048.0,141362,714752,-0.0017229069395398255,-0.003025054931640625,0.00096408697,0.00322265625,3480,1e-05,-2.8909169532358647,0.2,27.29227804839611,10.335489273071289
5,-178.69122222000001,350,2048.0,141766,716800,-0.0005430385019280948,-0.003206610679626465,0.00030673837,0.003125,3490,1e-05,-2.8949967987835405,0.2,30.546956819295882,14.294346809387207
5,-173.26955987000002,351,2048.0,142169,718848,-0.0011190470853762236,-0.002546072006225586,0.0007016625,0.004150390625,3500,1e-05,-2.892595636099577,0.2,31.752184200286866,17.463769912719727
5,-171.67516569000003,352,2048.0,142568,720896,-0.0011039125791285187,-0.0016645193099975586,0.00025239418,0.002685546875,3510,1e-05,-2.8924072436988353,0.2,43.16638239622116,19.246932983398438
5,-175.29272366,353,2048.0,142969,722944,-0.0007034346142972935,-0.0012258291244506836,0.00023782646,0.001953125,3520,1e-05,-2.891689667850733,0.2,44.38044413924217,22.125890731811523
5,-184.97045054000003,354,2048.0,143358,724992,-0.0013230603974079714,0.0016499161720275879,0.00021786368,0.0025390625,3530,1e-05,-2.8858912281692026,0.2,46.984470629692076,23.91793441772461
5,-180.98668995000003,355,2048.0,143751,727040,-0.0008279919107735623,0.008926331996917725,0.00023196044,0.001953125,3540,1e-05,-2.882270100712776,0.2,56.44770337939262,25.001445770263672
5,-177.55067188,356,2048.0,144151,729088,-0.0007832131508621387,0.010866761207580566,0.00045927247,0.004833984375,3550,1e-05,-2.886394575238228,0.2,55.53484061956406,26.803239822387695
5,-176.20838682000004,357,2048.0,144549,731136,-0.0010729632434959059,-0.0006694793701171875,0.00033999045,0.00302734375,3560,1e-05,-2.884673111140728,0.2,47.5774803519249,24.73085594177246
5,-174.23226384,358,2048.0,144944,733184,-0.0010515006550122052,-0.0021753311157226562,0.0005274039,0.00439453125,3570,1e-05,-2.8828949853777885,0.2,37.14340655207634,18.22686004638672
5,-175.02474819000003,359,2048.0,145336,735232,-0.0005828590044984594,-0.001692056655883789,0.00063148834,0.006982421875,3580,1e-05,-2.8855139307677744,0.2,39.2702701985836,17.816892623901367
5,-164.63173182999998,360,2048.0,145735,737280,-0.0002660907804965973,0.0045244693756103516,7.97564e-05,0.000439453125,3590,1e-05,-2.8808642342686652,0.2,56.17538849115372,23.4453067779541
5,-161.87233895999998,361,2048.0,146135,739328,-0.0008395568220294081,-0.0019707679748535156,0.00033410086,0.003662109375,3600,1e-05,-2.891043257713318,0.2,50.9105970621109,19.294124603271484
5,-161.80827945,362,2048.0,146532,741376,-0.0013310008092958015,0.0012916922569274902,0.00023844736,0.000927734375,3610,1e-05,-2.8871540881693365,0.2,66.33836114406586,36.27216339111328
5,-159.70808068,363,2048.0,146931,743424,-0.0020857447903836145,-0.0010056495666503906,0.0009944465,0.012548828125,3620,1e-05,-2.881095103919506,0.2,48.98006688952446,23.635643005371094
5,-154.18210837999996,364,2048.0,147325,745472,-0.00101961967011448,0.00027805566787719727,0.00051346136,0.00185546875,3630,1e-05,-2.880520495027304,0.2,34.878290539979936,14.849496841430664
5,-149.95120107999998,365,2048.0,147723,747520,-0.0010585747637378517,0.0066193342208862305,0.00032842217,0.0017578125,3640,1e-05,-2.873934304714203,0.2,38.67802073359489,17.770463943481445
5,-152.26231348999997,366,2048.0,148119,749568,-0.0008821298986731562,-0.003442525863647461,0.00049271225,0.0041015625,3650,1e-05,-2.871544010937214,0.2,41.2043122112751,20.098548889160156
5,-147.87354256999998,367,2048.0,148523,751616,-0.0002887152149924077,-0.0073806047439575195,0.0003454038,0.00634765625,3660,1e-05,-2.876253018528223,0.2,33.937047582864764,16.827199935913086
5,-142.56810969,368,2048.0,148924,753664,-0.0016409373885835521,0.000985562801361084,0.00057298446,0.005517578125,3670,1e-05,-2.8797557450830937,0.2,37.781968879699704,19.504587173461914
5,-139.02765816,369,2048.0,149324,755712,-0.001181656398694031,-0.0009453296661376953,0.0005562764,0.00634765625,3680,1e-05,-2.8702246107161047,0.2,29.26525906920433,10.980680465698242
5,-150.26817772,370,2048.0,149720,757760,-0.001564674025939894,9.942054748535156e-05,0.00036855496,0.001318359375,3690,1e-05,-2.87520122602582,0.2,41.267282384634015,15.676515579223633
5,-152.68775521999999,371,2048.0,150115,759808,-0.0009035946408403106,-0.00031578540802001953,0.00018999749,0.00166015625,3700,1e-05,-2.866479244083166,0.2,46.66974204778671,23.03235626220703
5,-160.05928161999998,372,2048.0,150510,761856,-0.0013442665891489013,0.00015783309936523438,0.00040936834,0.003515625,3710,1e-05,-2.8703392907977103,0.2,30.2189013838768,21.593896865844727
5,-161.22628813999998,373,2048.0,150903,763904,-0.00033768485445762053,-0.0038367509841918945,0.00015625803,0.001416015625,3720,1e-05,-2.8680358074605463,0.2,32.48863176703453,12.760311126708984
5,-163.87233043999996,374,2048.0,151290,765952,-0.001862159394659102,-0.0029309988021850586,0.00066378247,0.005322265625,3730,1e-05,-2.8610712245106695,0.2,35.41788109540939,11.314309120178223
5,-165.35349809999997,375,2048.0,151682,768000,-0.0007357070004218258,0.007512986660003662,0.00014307539,0.000341796875,3740,1e-05,-2.8570798747241497,0.2,61.362087273597716,28.300928115844727
5,-160.68280541000001,376,2048.0,152075,770048,-0.0008659325074404478,-9.071826934814453e-05,0.00070677773,0.0044921875,3750,1e-05,-2.859471768885851,0.2,35.35756623148918,19.25043296813965
5,-160.0536847,377,2048.0,152470,772096,-0.0018522766025853344,0.0012949705123901367,0.0007265005,0.00556640625,3760,1e-05,-2.8587020002305508,0.2,42.51957930922508,25.192358016967773
5,-161.13904091999999,378,2048.0,152863,774144,-0.000733131573360879,0.003933608531951904,0.00048077942,0.004052734375,3770,1e-05,-2.862178313732147,0.2,48.61912424564362,23.7249813079834
5,-163.74907305,379,2048.0,153256,776192,-0.0007393152962322346,-0.001985907554626465,0.00030291648,0.001611328125,3780,1e-05,-2.862432149797678,0.2,65.421275639534,28.99806785583496
5,-168.21337533,380,2048.0,153644,778240,-0.0013987567072035745,-0.004614710807800293,0.00076136005,0.002685546875,3790,1e-05,-2.8593729436397552,0.2,40.940283226966855,24.13723373413086
5,-174.72973547,381,2048.0,154042,780288,-0.0010042225418146699,0.012199103832244873,0.00031558546,0.001953125,3800,1e-05,-2.8497557871043684,0.2,74.75290670394898,30.997194290161133
5,-175.46628661,382,2048.0,154436,782336,-0.001378938663401641,-0.0031043291091918945,0.00032850466,0.00185546875,3810,1e-05,-2.860548854619265,0.2,38.76025041937828,17.901235580444336
5,-169.60346711999998,383,2048.0,154827,784384,-0.0011948199062317144,0.003350973129272461,0.00046762597,0.006201171875,3820,1e-05,-2.8647696010768415,0.2,58.151017332077025,24.67585563659668
5,-171.95357835000002,384,2048.0,155221,786432,-0.0009788368653971702,-0.004213690757751465,0.00060875516,0.003857421875,3830,1e-05,-2.86455270498991,0.2,60.371315741539,25.91562271118164
5,-174.29565628000003,385,2048.0,155613,788480,-0.000986117743741488,-0.0029169321060180664,0.00027181278,0.00380859375,3840,1e-05,-2.864754236489534,0.2,43.86968410015106,20.123109817504883
5,-174.15169268000002,386,2048.0,156006,790528,-0.001022807537810877,-0.0027425289154052734,0.0005725984,0.005029296875,3850,1e-05,-2.859484978020191,0.2,47.10885473489761,28.90077781677246
5,-168.54698912000003,387,2048.0,156388,792576,-0.0011517557897605002,-0.0032089948654174805,0.0008410179,0.007373046875,3860,1e-05,-2.8589769527316093,0.2,36.424450021982196,20.19873809814453
5,-167.65043652,388,2048.0,156776,794624,-0.0006387563269527163,0.003927648067474365,0.0001174279,0.001708984375,3870,1e-05,-2.854354423284531,0.2,52.695274722576144,26.591907501220703
5,-168.87385143000003,389,2048.0,157165,796672,-0.0012950946249475237,0.006965041160583496,0.0007899179,0.005126953125,3880,1e-05,-2.853373707085848,0.2,37.5898454785347,18.655973434448242
5,-171.62750146,390,2048.0,157559,798720,-0.001134220293170074,0.008370757102966309,0.00051240984,0.00703125,3890,1e-05,-2.851724684238434,0.2,48.53218377232552,23.826976776123047
5,-172.18951095,391,2048.0,157948,800768,-0.0020259415803593585,-0.0009584426879882812,0.0006578915,0.005126953125,3900,1e-05,-2.851316887885332,0.2,32.276772898435595,14.194147109985352
5,-174.39214879000002,392,2048.0,158342,802816,-0.001865755357721355,0.0014754533767700195,0.00085270207,0.00771484375,3910,1e-05,-2.8482457898557185,0.2,32.88452929854393,16.24721336364746
5,-172.26087372,393,2048.0,158725,804864,-0.0015384310929221102,-0.004572868347167969,0.0007950681,0.0029296875,3920,1e-05,-2.85059008076787,0.2,32.140978443622586,17.435226440429688
5,-167.28349159,394,2048.0,159117,806912,-0.00080193780886475,-0.008634209632873535,0.0003372228,0.00244140625,3930,1e-05,-2.842612787336111,0.2,45.07277762889862,26.012554168701172
5,-163.85039696,395,2048.0,159508,808960,-0.0005866506064194255,-0.003696918487548828,0.00070958596,0.006494140625,3940,1e-05,-2.8544224575161934,0.2,39.78255405426025,18.84307861328125
5,-166.07003645999998,396,2048.0,159898,811008,-0.0006355403427733108,0.0031929612159729004,0.0003490983,0.00126953125,3950,1e-05,-2.852911181002855,0.2,37.6092987716198,18.364015579223633
5,-159.19954386999999,397,2048.0,160289,813056,-0.001101204490987584,0.00024241209030151367,0.0005133281,0.006494140625,3960,1e-05,-2.84905129596591,0.2,36.56775784492493,14.285698890686035
5,-159.26263408,398,2048.0,160675,815104,-0.0011583630708628333,-0.007147789001464844,0.0005031731,0.0052734375,3970,1e-05,-2.84945926964283,0.2,25.77507065832615,9.98332405090332
5,-162.97465405000005,399,2048.0,161063,817152,-0.0015219827182590961,-0.007097482681274414,0.0004195236,0.003857421875,3980,1e-05,-2.848070403933525,0.2,46.86226744651795,19.75120735168457
5,-161.26475147,400,2048.0,161456,819200,-0.0006265221949433908,-0.006924867630004883,0.0003777188,0.002978515625,3990,1e-05,-2.8489395417273045,0.2,74.83365207910538,34.60896682739258
5,-160.00659065000002,401,2048.0,161851,821248,-0.001523159477073932,-0.003350377082824707,0.00086323917,0.00908203125,4000,1e-05,-2.8539433278143407,0.2,28.511743146181107,16.327926635742188
5,-163.78681195,402,2048.0,162241,823296,-0.0005844562663696706,-0.0017650127410888672,0.00029517635,0.002734375,4010,1e-05,-2.853622581064701,0.2,39.249063313007355,16.6225528717041
5,-157.60251467,403,2048.0,162637,825344,-0.0008786001315456815,0.0031396150588989258,0.0006219498,0.002294921875,4020,1e-05,-2.845816932618618,0.2,36.906009858846666,17.281410217285156
5,-153.42453917999998,404,2048.0,163029,827392,-0.0003958820743719116,-0.002935171127319336,0.00020146387,0.00341796875,4030,1e-05,-2.8501820884644986,0.2,40.5786855340004,15.360298156738281
5,-149.62250437,405,2048.0,163423,829440,-0.0010420402191812172,-0.00033652782440185547,0.00040315793,0.001611328125,4040,1e-05,-2.849294124543667,0.2,29.578981229662894,16.987703323364258
5,-152.62214422999998,406,2048.0,163817,831488,-0.0018821766650944482,-0.005514740943908691,0.0005370853,0.005078125,4050,1e-05,-2.8546323761343957,0.2,37.756509655714034,22.181411743164062
5,-157.33278302,407,2048.0,164207,833536,-0.0018106199080648367,-0.0023224353790283203,0.0009172873,0.007666015625,4060,1e-05,-2.8509845465421675,0.2,42.36692344546318,18.53728675842285
5,-148.16947681999997,408,2048.0,164592,835584,-0.0016658530425047503,-9.429454803466797e-05,0.0007182517,0.00478515625,4070,1e-05,-2.839970155805349,0.2,43.95265359282494,24.011640548706055
5,-147.65753561,409,2048.0,164984,837632,-0.00038826438176329245,-0.0025932788848876953,0.00016164538,0.00244140625,4080,1e-05,-2.8413391433656217,0.2,47.64322559833526,21.960176467895508
5,-142.69173837999998,410,2048.0,165372,839680,-0.0018088553326379043,-0.009680986404418945,0.00069044565,0.006640625,4090,1e-05,-2.844734901189804,0.2,24.022203838825227,10.763172149658203
5,-143.58298831,411,2048.0,165743,841728,-0.0013062588986940682,-0.013579726219177246,0.0005593101,0.005908203125,4100,1e-05,-2.8489294834434986,0.2,37.73915361166,25.65410041809082
5,-138.43361525999998,412,2048.0,166136,843776,-0.0007370455670752563,-0.02438640594482422,0.00020384009,0.003564453125,4110,1e-05,-2.8326461166143417,0.2,79.90655789375305,39.962772369384766
5,-131.95890043,413,2048.0,166526,845824,-0.0019120038399705664,-0.0019216537475585938,0.0007418463,0.006982421875,4120,1e-05,-2.8419805496931074,0.2,37.523413109779355,18.394512176513672
5,-130.63222656,414,2048.0,166910,847872,-0.0009486123599344864,-0.005905508995056152,0.00055191305,0.00595703125,4130,1e-05,-2.8413823895156383,0.2,20.652856147289278,11.7160062789917
5,-128.93255891,415,2048.0,167299,849920,-0.0010098234881297686,-0.017078161239624023,0.0009093979,0.00546875,4140,1e-05,-2.8336648896336554,0.2,46.0207634806633,23.53137969970703
5,-127.61185783,416,2048.0,167684,851968,-0.0003216791112208739,0.004063010215759277,6.4985186e-05,0.001611328125,4150,1e-05,-2.8378286130726336,0.2,43.37092660069466,26.094196319580078
5,-124.01271253,417,2048.0,168072,854016,-0.0009203789039020193,-0.0011023283004760742,0.00042438193,0.003369140625,4160,1e-05,-2.833781037479639,0.2,35.62733865976334,16.29536247253418
5,-125.14293842000001,418,2048.0,168451,856064,-0.0016884392345673405,0.0016980171203613281,0.0004107139,0.005517578125,4170,1e-05,-2.8324467554688453,0.2,45.70025111436844,17.98972511291504
5,-122.45693827999999,419,2048.0,168838,858112,-0.000836283737589838,-0.016362905502319336,0.00036732797,0.002978515625,4180,1e-05,-2.830566435307264,0.2,49.05834490060806,28.45098114013672
5,-123.85297641,420,2048.0,169230,860160,-0.0018975524777488316,0.0009486079216003418,0.000808321,0.005029296875,4190,1e-05,-2.8306108862161636,0.2,38.827870512008666,18.070064544677734
5,-129.12882807999998,421,2048.0,169615,862208,-0.0016489842266310007,-0.005237102508544922,0.00095113716,0.010400390625,4200,1e-05,-2.837070844322443,0.2,58.220199048519135,22.818016052246094
5,-127.22921965999998,422,2048.0,170000,864256,-0.00057258152301074,-0.010030508041381836,0.00088651653,0.00615234375,4210,1e-05,-2.8344559125602244,0.2,64.81120837926865,29.08444595336914
5,-123.65113904999998,423,2048.0,170388,866304,-0.0015767419507028535,-0.0012290477752685547,0.0004661345,0.00263671875,4220,1e-05,-2.8330112919211388,0.2,47.14350978732109,18.864370346069336
5,-122.42047237999999,424,2048.0,170779,868352,-0.000496203300281195,0.005107462406158447,0.00014030491,0.002685546875,4230,1e-05,-2.8311309434473513,0.2,52.02785781621933,27.708267211914062
5,-118.42110687,425,2048.0,171173,870400,-0.0010768929168989416,0.0010119080543518066,0.00035717827,0.0052734375,4240,1e-05,-2.83569455742836,0.2,54.82201570272446,25.673158645629883
5,-116.39757748,426,2048.0,171548,872448,-0.001510656240861863,-0.001583695411682129,0.0003661169,0.00166015625,4250,1e-05,-2.8302151702344416,0.2,32.28331818580627,17.309436798095703
5,-116.33788437000001,427,2048.0,171933,874496,-0.0009118486006627791,-0.018476486206054688,0.00042582603,0.004638671875,4260,1e-05,-2.824315720796585,0.2,57.25803784132004,24.738460540771484
5,-114.48457465,428,2048.0,172320,876544,-0.001630790477793198,-0.00910639762878418,0.0008666093,0.001806640625,4270,1e-05,-2.8261368826031683,0.2,40.2019378900528,17.822921752929688
5,-117.45623146999998,429,2048.0,172704,878592,-0.0007125946824089624,0.0011363029479980469,0.0004970493,0.004443359375,4280,1e-05,-2.8299053572118282,0.2,45.990868103504184,18.064695358276367
5,-115.34212914000001,430,2048.0,173084,880640,-0.00041970332677010447,-0.0066716670989990234,0.0003840543,0.0037109375,4290,1e-05,-2.8220116212964057,0.2,45.895848041772844,20.118305206298828
5,-107.62124211,431,2048.0,173464,882688,-0.0006241219700314105,-0.021055936813354492,0.00041662378,0.005419921875,4300,1e-05,-2.8183383993804454,0.2,59.35604611635208,28.98779296875
5,-100.18324227000001,432,2048.0,173853,884736,-0.0007251292932778597,-0.019484400749206543,0.0004575579,0.003515625,4310,1e-05,-2.8122729450464248,0.2,54.647960770130155,25.48854637145996
5,-103.95058724999998,433,2048.0,174240,886784,-0.002127092030423228,-0.007628798484802246,0.00080338796,0.00458984375,4320,1e-05,-2.8215404585003854,0.2,33.2064826965332,16.587690353393555
5,-97.89262097,434,2048.0,174632,888832,-0.0015405993181047961,-0.004094958305358887,0.0006105021,0.004638671875,4330,1e-05,-2.827571964263916,0.2,35.16897805333137,16.871444702148438
5,-100.04740391999998,435,2048.0,175021,890880,-0.0008636560174636543,0.0017576217651367188,0.00034103074,0.002490234375,4340,1e-05,-2.82472058609128,0.2,43.64009275436401,16.39525032043457
5,-102.15784095999996,436,2048.0,175400,892928,-0.0018134466256015003,-0.004830837249755859,0.001150101,0.00341796875,4350,1e-05,-2.826169528067112,0.2,35.145786601305005,16.727331161499023
5,-100.02717409999997,437,2048.0,175779,894976,-0.0005777044614660553,-0.006596565246582031,0.0005307324,0.003759765625,4360,1e-05,-2.8169588536024093,0.2,47.6049461722374,21.330474853515625
